"scientific_name","full_name","species_group","mobility","flag","comment","quantity","use_method_cov","run_initiated","run_completed","run_time","models","num_presence","num_absence","run_name","observation_methods","method_predict_to","mean_TSS_ensemble","mean_TSS_all_submodels","metric_select_and_weight","metric_binary","short_name","output_repo","kept_algos","n_kept_algos"
"Escharella.immersa","Escharella immersa","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",134,FALSE,1,1,0.665805209676425,"RF, XGBOOST, GAM",134,1257,"run3_invertebrates",NA,NA,0.892459790467759,0.681333333333333,"TSS","TSS","Escharella.immersa","invertebrates","RF,XGBOOST,GAM",3
"Eteone.longa","Eteone longa","invertebrates","non-mobile","green","",1554,FALSE,1,1,1.36217437446117,"RF, XGBOOST, GAM",1554,22977,"run3_invertebrates",NA,NA,0.642526302530711,0.481666666666667,"TSS","TSS","Eteone.longa","invertebrates","RF,XGBOOST,GAM",3
"Euchone.papillosa","Euchone papillosa","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",50,FALSE,1,1,0.733962374726931,"RF, XGBOOST, GAM",50,7996,"run3_invertebrates",NA,NA,0.661263289555972,0.401933333333333,"TSS","TSS","Euchone.papillosa","invertebrates","RF,GAM",2
"Eucratea.loricata","Eucratea loricata","invertebrates","non-mobile","green","",256,FALSE,1,1,0.69059953113397,"RF, XGBOOST, GAM",256,787,"run3_invertebrates",NA,NA,0.800824278756088,0.6138,"TSS","TSS","Eucratea.loricata","invertebrates","RF,XGBOOST,GAM",3
"Eudorella.emarginata","Eudorella emarginata","invertebrates","non-mobile","green","",201,FALSE,1,1,0.952491883370611,"RF, XGBOOST, GAM",201,21926,"run3_invertebrates",NA,NA,0.936077537058153,0.7622,"TSS","TSS","Eudorella.emarginata","invertebrates","RF,XGBOOST,GAM",3
"Eudorella.truncatula","Eudorella truncatula","invertebrates","non-mobile","green","",276,FALSE,1,1,1.03911243829462,"RF, XGBOOST, GAM",276,23439,"run3_invertebrates",NA,NA,0.769417468197332,0.553133333333333,"TSS","TSS","Eudorella.truncatula","invertebrates","RF,XGBOOST,GAM",3
"Eumida.bahusiensis","Eumida bahusiensis","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",83,FALSE,1,1,0.903155960838,"RF, XGBOOST, GAM",83,22080,"run3_invertebrates",NA,NA,0.783815537084399,0.493666666666667,"TSS","TSS","Eumida.bahusiensis","invertebrates","RF,GAM",2
"Eumida.sanguinea","Eumida sanguinea","invertebrates","non-mobile","green","",326,FALSE,1,1,1.0838409210576,"RF, XGBOOST, GAM",326,24031,"run3_invertebrates",NA,NA,0.769894042703032,0.498066666666667,"TSS","TSS","Eumida.sanguinea","invertebrates","RF,XGBOOST,GAM",3
"Exogone.naidina","Exogone naidina","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",108,FALSE,1,1,0.836015901896689,"RF, XGBOOST, GAM",108,8901,"run3_invertebrates",NA,NA,0.917364657814096,0.5464,"TSS","TSS","Exogone.naidina","invertebrates","RF,XGBOOST,GAM",3
"Fabricia.stellaris","Fabricia stellaris","invertebrates","non-mobile","green","",317,FALSE,1,1,1.09064507775837,"RF, XGBOOST, GAM",317,23122,"run3_invertebrates",NA,NA,0.825711951447246,0.554733333333333,"TSS","TSS","Fabricia.stellaris","invertebrates","RF,XGBOOST,GAM",3
"Fabriciola.baltica","Fabriciola baltica","invertebrates","non-mobile","red","",209,FALSE,1,1,0.787294262780084,"RF, XGBOOST, GAM",209,6705,"run3_invertebrates",NA,NA,0.881154788537339,0.650866666666667,"TSS","TSS","Fabriciola.baltica","invertebrates","RF,XGBOOST,GAM",3
"Fabulina.fabula","Fabulina fabula","invertebrates","non-mobile","green","",1651,FALSE,1,1,1.1032910627789,"RF, XGBOOST, GAM",1651,18182,"run3_invertebrates",NA,NA,0.866900690069007,0.810933333333333,"TSS","TSS","Fabulina.fabula","invertebrates","RF,XGBOOST,GAM",3
"Farrella.repens","Farrella repens","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",96,FALSE,1,1,0.707733918627103,"RF, XGBOOST, GAM",96,890,"run3_invertebrates",NA,NA,0.838911886457717,0.530933333333333,"TSS","TSS","Farrella.repens","invertebrates","RF,GAM,XGBOOST",3
"Filellum.serpens","Filellum serpens","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",26,FALSE,1,1,0.649616117212507,"RF, XGBOOST, GAM",26,882,"run3_invertebrates",NA,NA,0.896590909090909,0.409866666666667,"TSS","TSS","Filellum.serpens","invertebrates","GAM,RF,XGBOOST",3
"Flustra.foliacea","Flustra foliacea","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",110,FALSE,1,1,0.768748312460052,"RF, XGBOOST, GAM",110,4830,"run3_invertebrates",NA,NA,0.934236777715039,0.569066666666667,"TSS","TSS","Flustra.foliacea","invertebrates","RF,GAM,XGBOOST",3
"Galathowenia.oculata","Galathowenia oculata","invertebrates","non-mobile","green","",1659,FALSE,1,1,1.19327648361524,"RF, XGBOOST, GAM",1659,25219,"run3_invertebrates",NA,NA,0.809986337100981,0.697866666666667,"TSS","TSS","Galathowenia.oculata","invertebrates","RF,XGBOOST,GAM",3
"Gammarellus.homari","Gammarellus homari","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",36,FALSE,1,1,0.716035378906462,"RF, XGBOOST, GAM",36,4756,"run3_invertebrates",NA,NA,0.965299684542587,0.515466666666667,"TSS","TSS","Gammarellus.homari","invertebrates","RF,XGBOOST,GAM",3
"Gammarus.inaequicauda","Gammarus inaequicauda","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",66,FALSE,1,1,0.697802218927277,"RF, XGBOOST, GAM",66,7460,"run3_invertebrates",NA,NA,0.860847597442772,0.4682,"TSS","TSS","Gammarus.inaequicauda","invertebrates","GAM,RF",2
"Gammarus.locusta","Gammarus locusta","invertebrates","non-mobile","red","",275,FALSE,1,1,1.01082872139083,"RF, XGBOOST, GAM",275,22238,"run3_invertebrates",NA,NA,0.863817037279267,0.652866666666667,"TSS","TSS","Gammarus.locusta","invertebrates","RF,XGBOOST,GAM",3
"Gammarus.oceanicus","Gammarus oceanicus","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",124,FALSE,1,1,0.944782627224922,"RF, XGBOOST, GAM",124,10676,"run3_invertebrates",NA,NA,0.938922716627635,0.710266666666667,"TSS","TSS","Gammarus.oceanicus","invertebrates","RF,XGBOOST,GAM",3
"Gammarus.salinus","Gammarus salinus","invertebrates","non-mobile","green","",626,FALSE,1,1,1.07740052726534,"RF, XGBOOST, GAM",626,22550,"run3_invertebrates",NA,NA,0.883480266075388,0.7834,"TSS","TSS","Gammarus.salinus","invertebrates","RF,XGBOOST,GAM",3
"Gammarus.tigrinus","Gammarus tigrinus","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",50,FALSE,1,1,0.690349213613404,"RF, XGBOOST, GAM",50,781,"run3_invertebrates",NA,NA,0.915384615384615,0.652533333333333,"TSS","TSS","Gammarus.tigrinus","invertebrates","RF,XGBOOST,GAM",3
"Gammarus.zaddachi","Gammarus zaddachi","invertebrates","non-mobile","green","",326,FALSE,1,1,0.724454626374775,"RF, XGBOOST, GAM",326,19560,"run3_invertebrates",NA,NA,0.897561742960516,0.712666666666667,"TSS","TSS","Gammarus.zaddachi","invertebrates","RF,XGBOOST,GAM",3
"Gastrosaccus.spinifer","Gastrosaccus spinifer","invertebrates","non-mobile","green","",517,FALSE,1,1,1.09710238337517,"RF, XGBOOST, GAM",517,22396,"run3_invertebrates",NA,NA,0.776356546299126,0.620533333333333,"TSS","TSS","Gastrosaccus.spinifer","invertebrates","RF,XGBOOST,GAM",3
"Gattyana.cirrhosa","Gattyana cirrhosa","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",75,FALSE,1,1,0.664693568017748,"RF, XGBOOST, GAM",75,1883,"run3_invertebrates",NA,NA,0.796746242263484,0.432666666666667,"TSS","TSS","Gattyana.cirrhosa","invertebrates","RF,GAM",2
"Glycera.alba","Glycera alba","invertebrates","non-mobile","green","",957,FALSE,1,1,1.12762478888035,"RF, XGBOOST, GAM",957,24965,"run3_invertebrates",NA,NA,0.771775144888708,0.6398,"TSS","TSS","Glycera.alba","invertebrates","RF,XGBOOST,GAM",3
"Glycera.unicornis","Glycera unicornis","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",98,FALSE,1,1,0.701429450843069,"RF, XGBOOST, GAM",98,2594,"run3_invertebrates",NA,NA,0.946435452793834,0.779066666666667,"TSS","TSS","Glycera.unicornis","invertebrates","RF,XGBOOST,GAM",3
"Glycinde.nordmanni","Glycinde nordmanni","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",125,FALSE,1,1,0.899388609992133,"RF, XGBOOST, GAM",125,20352,"run3_invertebrates",NA,NA,0.87422113022113,0.5658,"TSS","TSS","Glycinde.nordmanni","invertebrates","RF,XGBOOST,GAM",3
"Golfingia.vulgaris","Golfingia vulgaris","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",61,FALSE,1,1,0.708561851978302,"RF, XGBOOST, GAM",61,7648,"run3_invertebrates",NA,NA,0.949673202614379,0.574266666666667,"TSS","TSS","Golfingia.vulgaris","invertebrates","RF,GAM",2
"Goniada.maculata","Goniada maculata","invertebrates","non-mobile","green","",854,FALSE,1,1,1.14529357526037,"RF, XGBOOST, GAM",854,25123,"run3_invertebrates",NA,NA,0.793431439294754,0.6754,"TSS","TSS","Goniada.maculata","invertebrates","RF,XGBOOST,GAM",3
"Halcampa.duodecimcirrata","Halcampa duodecimcirrata","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",107,FALSE,1,1,0.707160325580173,"RF, XGBOOST, GAM",107,927,"run3_invertebrates",NA,NA,0.840823680823681,0.6098,"TSS","TSS","Halcampa.duodecimcirrata","invertebrates","RF,XGBOOST,GAM",3
"Halichondria.panicea","Halichondria panicea","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",111,FALSE,1,1,0.841617661383417,"RF, XGBOOST, GAM",111,7551,"run3_invertebrates",NA,NA,0.90950030102348,0.6442,"TSS","TSS","Halichondria.panicea","invertebrates","RF,XGBOOST,GAM",3
"Halicryptus.spinulosus","Halicryptus spinulosus","invertebrates","non-mobile","green","",1485,FALSE,1,1,1.16236476752493,"RF, XGBOOST, GAM",1485,18989,"run3_invertebrates",NA,NA,0.860369891649512,0.789,"TSS","TSS","Halicryptus.spinulosus","invertebrates","RF,XGBOOST,GAM",3
"Halisarca.dujardinii","Halisarca dujardinii","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",57,FALSE,1,1,0.660880730615722,"RF, XGBOOST, GAM",57,1118,"run3_invertebrates",NA,NA,0.893100649350649,0.495,"TSS","TSS","Halisarca.dujardinii","invertebrates","RF,GAM,XGBOOST",3
"Haploops.tubicola","Haploops tubicola","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",49,FALSE,1,1,0.732322646710608,"RF, XGBOOST, GAM",49,8598,"run3_invertebrates",NA,NA,0.990116279069767,0.6698,"TSS","TSS","Haploops.tubicola","invertebrates","RF,GAM,XGBOOST",3
"Harmothoe.imbricata","Harmothoe imbricata","invertebrates","non-mobile","green","",934,FALSE,1,1,1.21075622889731,"RF, XGBOOST, GAM",934,23248,"run3_invertebrates",NA,NA,0.718877810361681,0.427466666666667,"TSS","TSS","Harmothoe.imbricata","invertebrates","RF,XGBOOST",2
"Harpinia.antennaria","Harpinia antennaria","invertebrates","non-mobile","green","",225,FALSE,1,1,0.920587774448925,"RF, XGBOOST, GAM",225,22394,"run3_invertebrates",NA,NA,0.955883009600357,0.790133333333333,"TSS","TSS","Harpinia.antennaria","invertebrates","RF,XGBOOST,GAM",3
"Harpinia.pectinata","Harpinia pectinata","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",94,FALSE,1,1,0.791574320528242,"RF, XGBOOST, GAM",94,9133,"run3_invertebrates",NA,NA,0.895900671218276,0.538666666666667,"TSS","TSS","Harpinia.pectinata","invertebrates","RF,GAM",2
"Hartlaubella.gelatinosa","Hartlaubella gelatinosa","invertebrates","non-mobile","red","",214,FALSE,1,1,0.714614600274298,"RF, XGBOOST, GAM",214,819,"run3_invertebrates",NA,NA,0.760266591038003,0.4438,"TSS","TSS","Hartlaubella.gelatinosa","invertebrates","XGBOOST,GAM,RF",3
"Haustorius.arenarius","Haustorius arenarius","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",106,FALSE,1,1,0.884585575527615,"RF, XGBOOST, GAM",106,16962,"run3_invertebrates",NA,NA,0.935495283018868,0.6206,"TSS","TSS","Haustorius.arenarius","invertebrates","RF,XGBOOST,GAM",3
"Hediste.diversicolor","Hediste diversicolor","invertebrates","non-mobile","green","",4925,FALSE,1,1,1.54628319806523,"RF, XGBOOST, GAM",4925,24869,"run3_invertebrates",NA,NA,0.785498031387581,0.724866666666667,"TSS","TSS","Hediste.diversicolor","invertebrates","RF,XGBOOST,GAM",3
"Hermania.scabra","Hermania scabra","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",35,FALSE,1,1,0.720107844207022,"RF, XGBOOST, GAM",35,5026,"run3_invertebrates",NA,NA,0.902089552238806,0.456333333333333,"TSS","TSS","Hermania.scabra","invertebrates","RF,XGBOOST,GAM",3
"Heteromastus.filiformis","Heteromastus filiformis","invertebrates","non-mobile","green","",4337,FALSE,1,1,1.429035631352,"RF, XGBOOST, GAM",4337,24003,"run3_invertebrates",NA,NA,0.638521194282141,0.459733333333333,"TSS","TSS","Heteromastus.filiformis","invertebrates","RF,XGBOOST",2
"Heterotanais.oerstedii","Heterotanais oerstedii","invertebrates","non-mobile","green","",211,FALSE,1,1,0.979114660289553,"RF, XGBOOST, GAM",211,17614,"run3_invertebrates",NA,NA,0.872362569779544,0.6456,"TSS","TSS","Heterotanais.oerstedii","invertebrates","RF,XGBOOST,GAM",3
"Hiatella.arctica","Hiatella arctica","invertebrates","non-mobile","green","",176,FALSE,1,1,1.015461110274,"RF, XGBOOST, GAM",176,22038,"run3_invertebrates",NA,NA,0.827448794399793,0.516533333333333,"TSS","TSS","Hiatella.arctica","invertebrates","RF,XGBOOST,GAM",3
"Homarus.gammarus","Homarus gammarus","invertebrates","mobile","yellow","Low number of positive cases (presences) in model training data.",130,TRUE,1,1,1.23423534002569,"RFd, XGBOOST, GAM",120,65762,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Fyke_net",0.825273722627737,0.6976,"TSS","TSS","Homarus.gammarus","invertebrates","RFd,XGBOOST,GAM",3
"Hyala.vitrea","Hyala vitrea","invertebrates","non-mobile","red","",852,FALSE,1,1,1.14282839165794,"RF, XGBOOST, GAM",852,23951,"run3_invertebrates",NA,NA,0.896411641901019,0.8326,"TSS","TSS","Hyala.vitrea","invertebrates","RF,XGBOOST,GAM",3
"Hyas.araneus","Hyas araneus","invertebrates","mobile","yellow","Low number of positive cases (presences) in model training data.",117,TRUE,1,1,1.19402991056442,"RFd, XGBOOST, GAM",117,65765,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Fyke_net",0.844725785818411,0.722,"TSS","TSS","Hyas.araneus","invertebrates","RFd,XGBOOST,GAM",3
"Idotea.balthica","Idotea balthica","invertebrates","non-mobile","red","",603,FALSE,1,1,1.11208265549607,"RF, XGBOOST, GAM",603,24639,"run3_invertebrates",NA,NA,0.869288665879575,0.752533333333333,"TSS","TSS","Idotea.balthica","invertebrates","RF,XGBOOST,GAM",3
"Idotea.chelipes","Idotea chelipes","invertebrates","non-mobile","red","",699,FALSE,1,1,1.03979826112588,"RF, XGBOOST, GAM",699,20074,"run3_invertebrates",NA,NA,0.890499911047856,0.828333333333333,"TSS","TSS","Idotea.chelipes","invertebrates","RF,XGBOOST,GAM",3
"Jaera.albifrons","Jaera albifrons","invertebrates","non-mobile","green","",915,FALSE,1,1,1.20418155332406,"RF, XGBOOST, GAM",915,27166,"run3_invertebrates",NA,NA,0.85571296237625,0.768933333333333,"TSS","TSS","Jaera.albifrons","invertebrates","RF,XGBOOST,GAM",3
"Kurtiella.bidentata","Kurtiella bidentata","invertebrates","non-mobile","green","",1679,FALSE,1,1,0.893619726101557,"RF, XGBOOST, GAM",1679,5784,"run3_invertebrates",NA,NA,0.780313927645388,0.641866666666667,"TSS","TSS","Kurtiella.bidentata","invertebrates","RF,XGBOOST,GAM",3
"Labidoplax.buskii","Labidoplax buskii","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",84,FALSE,1,1,0.665666433638997,"RF, XGBOOST, GAM",84,2608,"run3_invertebrates",NA,NA,0.985823754789272,0.871666666666667,"TSS","TSS","Labidoplax.buskii","invertebrates","RF,XGBOOST,GAM",3
"Lagis.koreni","Lagis koreni","invertebrates","non-mobile","green","",588,FALSE,1,1,0.838565473357836,"RF, XGBOOST, GAM",588,4032,"run3_invertebrates",NA,NA,0.804899692980612,0.589733333333333,"TSS","TSS","Lagis.koreni","invertebrates","RF,XGBOOST,GAM",3
"Lamprops.fasciatus","Lamprops fasciatus","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",97,FALSE,1,1,0.862566839456558,"RF, XGBOOST, GAM",97,17934,"run3_invertebrates",NA,NA,0.87346705207401,0.513866666666667,"TSS","TSS","Lamprops.fasciatus","invertebrates","RF,GAM,XGBOOST",3
"Lanice.conchilega","Lanice conchilega","invertebrates","non-mobile","green","",1016,FALSE,1,1,1.14267576469315,"RF, XGBOOST, GAM",1016,22903,"run3_invertebrates",NA,NA,0.775591407215281,0.679266666666667,"TSS","TSS","Lanice.conchilega","invertebrates","RF,XGBOOST,GAM",3
"Laonice.bahusiensis","Laonice bahusiensis","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",84,FALSE,1,1,0.739053849975268,"RF, XGBOOST, GAM",84,8177,"run3_invertebrates",NA,NA,0.939974815614319,0.756066666666667,"TSS","TSS","Laonice.bahusiensis","invertebrates","RF,XGBOOST,GAM",3
"Laonome.kroyeri","Laonome kroyeri","invertebrates","non-mobile","yellow","Low number of positive cases (presences) in model training data.",94,FALSE,1,1,0.743200727237595,"RF, XGBOOST, GAM",94,6417,"run3_invertebrates",NA,NA,0.945661894408664,0.725133333333333,"TSS","TSS","Laonome.kroyeri","invertebrates","RF,XGBOOST,GAM",3
"Leptocheirus.pilosus","Leptocheirus pilosus","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",35,FALSE,1,1,0.66994241171413,"RF, XGBOOST, GAM",35,772,"run3_invertebrates",NA,NA,0.924675324675325,0.513866666666667,"TSS","TSS","Leptocheirus.pilosus","invertebrates","RF,GAM,XGBOOST",3
"Leptochiton.asellus","Leptochiton asellus","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",67,FALSE,1,1,0.837876294983758,"RF, XGBOOST, GAM",67,18022,"run3_invertebrates",NA,NA,0.876735251430035,0.4606,"TSS","TSS","Leptochiton.asellus","invertebrates","RF,GAM",2
"Leucon.nasica","Leucon nasica","invertebrates","non-mobile","red","",171,FALSE,1,1,0.916587904956606,"RF, XGBOOST, GAM",171,20288,"run3_invertebrates",NA,NA,0.9684544690227,0.7956,"TSS","TSS","Leucon.nasica","invertebrates","RF,XGBOOST,GAM",3
"Leucothoe.lilljeborgi","Leucothoe lilljeborgi","invertebrates","non-mobile","red","Low number of positive cases (presences) in model training data.",142,FALSE,1,1,0.847342607511414,"RF, XGBOOST, GAM",142,20185,"run3_invertebrates",NA,NA,0.909140450829824,0.6006,"TSS","TSS","Leucothoe.lilljeborgi","invertebrates","RF,XGBOOST,GAM",3
"Levinsenia.gracilis","Levinsenia gracilis","invertebrates","non-mobile","green","",688,FALSE,1,1,1.12509813421302,"RF, XGBOOST, GAM",688,25733,"run3_invertebrates",NA,NA,0.822178671689995,0.6996,"TSS","TSS","Levinsenia.gracilis","invertebrates","RF,XGBOOST,GAM",3
"Limecola.balthica","Limecola balthica","invertebrates","non-mobile","green","",6273,FALSE,1,1,1.49899277581109,"RF, XGBOOST, GAM",6273,15973,"run3_invertebrates",NA,NA,0.764713041418052,0.6626,"TSS","TSS","Limecola.balthica","invertebrates","RF,XGBOOST,GAM",3
"Lineus.ruber","Lineus ruber","invertebrates","non-mobile","green","",260,FALSE,1,1,0.859595056706005,"RF, XGBOOST, GAM",260,9558,"run3_invertebrates",NA,NA,0.936240746700998,0.763066666666667,"TSS","TSS","Lineus.ruber","invertebrates","RF,XGBOOST,GAM",3
